ref_id,player,event_name,event_date,round,level,year,period,depth_label,needs_points,needs_shots,sofascore,sofascore_read_directly,sofascore_unobserved,sofascore_observed,live_tennis_api,live_tennis_api_june_sample,sackmann_pbp_copies,tennis_abstract_web,live_tennis_api_archive,sportradar,tdi_tennis_results,infront_itf,enetpulse,stats_perform,slam_feeds,atp_tracking
CH12:atp:2015/7188/ms003:DC76,Jan Choinski,Norway F2,2015-10-26,SF,ITF main draw,2015,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2015/7188/ms006:PL54,Jan Choinski,Norway F2,2015-10-26,QF,ITF main draw,2015,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2015/7188/ms013:SU61,Jan Choinski,Norway F2,2015-10-26,R16,ITF main draw,2015,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2015/7188/ms027:GJ37,Jan Choinski,Norway F2,2015-10-26,R32,ITF main draw,2015,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2015/7432/ms013:MM78,Jan Choinski,Norway F3,2015-11-02,R16,ITF main draw,2015,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2015/7432/ms027:F696,Jan Choinski,Norway F3,2015-11-02,R32,ITF main draw,2015,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/114/ms007:BA86,Jan Choinski,Germany F1,2016-01-11,QF,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/114/ms014:MH16,Jan Choinski,Germany F1,2016-01-11,R16,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/114/ms028:SU09,Jan Choinski,Germany F1,2016-01-11,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/120/ms029:V763,Jan Choinski,Germany F2,2016-01-18,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/179/ms010:I236,Jan Choinski,Germany F3,2016-01-25,R16,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/179/ms021:RA82,Jan Choinski,Germany F3,2016-01-25,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/1513/ms001:I236,Jan Choinski,Switzerland F1,2016-02-08,F,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/1513/ms002:I305,Jan Choinski,Switzerland F1,2016-02-08,SF,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/1513/ms004:D499,Jan Choinski,Switzerland F1,2016-02-08,QF,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/1513/ms009:RA15,Jan Choinski,Switzerland F1,2016-02-08,R16,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/1513/ms018:BF27,Jan Choinski,Switzerland F1,2016-02-08,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/1523/ms025:N661,Jan Choinski,Switzerland F2,2016-02-15,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/265/ms008:MG08,Jan Choinski,France F4,2016-02-29,R16,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/265/ms017:BU54,Jan Choinski,France F4,2016-02-29,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/452/ms005:MP01,Jan Choinski,U.S.A. F10,2016-03-14,QF,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/452/ms010:SK69,Jan Choinski,U.S.A. F10,2016-03-14,R16,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/452/ms020:MF78,Jan Choinski,U.S.A. F10,2016-03-14,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/454/ms029:SK69,Jan Choinski,U.S.A. F11,2016-03-21,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/458/ms006:H624,Jan Choinski,U.S.A. F12,2016-04-04,QF,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/458/ms012:MJ88,Jan Choinski,U.S.A. F12,2016-04-04,R16,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/458/ms024:TB84,Jan Choinski,U.S.A. F12,2016-04-04,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/710/ms008:LA94,Jan Choinski,U.S.A. F13,2016-04-11,R16,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/710/ms017:TB84,Jan Choinski,U.S.A. F13,2016-04-11,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/692/qs022:PB22,Jan Choinski,Tallahassee,2016-04-25,Q1,Challenger qualifying,2016,2012-18,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/460/qs004:T911,Jan Choinski,Heilbronn,2016-05-09,Q3,Challenger qualifying,2016,2012-18,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/460/qs009:SH77,Jan Choinski,Heilbronn,2016-05-09,Q2,Challenger qualifying,2016,2012-18,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/460/qs018:WB25,Jan Choinski,Heilbronn,2016-05-09,Q1,Challenger qualifying,2016,2012-18,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/7551/ms012:F651,Jan Choinski,Czech Republic F3,2016-05-23,R16,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/7551/ms024:SW51,Jan Choinski,Czech Republic F3,2016-05-23,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/396/qs021:N897,Jan Choinski,Furth,2016-05-30,Q1,Challenger qualifying,2016,2012-18,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/321/ms022:SC77,Jan Choinski,Stuttgart,2016-06-06,R32,Tour main draw,2016,2012-18,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/838/ms005:GJ37,Jan Choinski,Netherlands F3,2016-06-27,QF,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/838/ms010:BO10,Jan Choinski,Netherlands F3,2016-06-27,R16,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/838/ms020:SN86,Jan Choinski,Netherlands F3,2016-06-27,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/2134/ms018:N663,Jan Choinski,Netherlands F4,2016-07-04,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/572/ms011:V750,Jan Choinski,Germany F7,2016-07-11,R16,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/572/ms023:F762,Jan Choinski,Germany F7,2016-07-11,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/551/ms010:H896,Jan Choinski,Germany F8,2016-07-18,R16,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/551/ms021:PE69,Jan Choinski,Germany F8,2016-07-18,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/488/ms026:N661,Jan Choinski,Germany F9,2016-08-01,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/205/ms002:N661,Jan Choinski,Germany F10,2016-08-08,SF,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/205/ms005:BH87,Jan Choinski,Germany F10,2016-08-08,QF,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/205/ms011:KB43,Jan Choinski,Germany F10,2016-08-08,R16,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/205/ms023:B0C5,Jan Choinski,Germany F10,2016-08-08,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/802/ms024:N897,Jan Choinski,Poland F5,2016-08-15,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/412/ms016:RC93,Jan Choinski,U.S.A. F28,2016-09-12,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/253/ms001:MK66,Jan Choinski,U.S.A. F29,2016-09-19,F,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/253/ms003:F664,Jan Choinski,U.S.A. F29,2016-09-19,SF,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/253/ms007:GC88,Jan Choinski,U.S.A. F29,2016-09-19,QF,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/253/ms015:RC93,Jan Choinski,U.S.A. F29,2016-09-19,R16,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/253/ms031:KA77,Jan Choinski,U.S.A. F29,2016-09-19,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/1592/ms015:GB42,Jan Choinski,U.S.A. F30,2016-09-26,R16,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/1592/ms031:DA59,Jan Choinski,U.S.A. F30,2016-09-26,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/3351/qs005:K964,Jan Choinski,Stockton,2016-10-03,Q3,Challenger qualifying,2016,2012-18,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/3351/qs011:LB50,Jan Choinski,Stockton,2016-10-03,Q2,Challenger qualifying,2016,2012-18,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/3351/qs023:SU55,Jan Choinski,Stockton,2016-10-03,Q1,Challenger qualifying,2016,2012-18,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/7339/qs027:K964,Jan Choinski,Fairfield,2016-10-10,Q1,Challenger qualifying,2016,2012-18,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/7645/ms011:W522,Jan Choinski,U.S.A. F33,2016-10-17,R16,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/7645/ms023:S0B2,Jan Choinski,U.S.A. F33,2016-10-17,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/7654/ms012:GE03,Jan Choinski,U.S.A. F34,2016-10-24,R16,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2016/7654/ms025:M0CS,Jan Choinski,U.S.A. F34,2016-10-24,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/114/ms005:KD87,Jan Choinski,Germany F1,2017-01-09,QF,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,False,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/114/ms011:R931,Jan Choinski,Germany F1,2017-01-09,R16,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/114/ms022:H844,Jan Choinski,Germany F1,2017-01-09,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/7652/ms025:BC72,Jan Choinski,Koblenz,2017-01-16,R32,Challenger main draw,2017,2012-18,Result + serve/return totals,True,True,False,False,False,True,False,False,True,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/738/ms007:V717,Jan Choinski,Germany F3,2017-01-23,QF,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/738/ms015:GA71,Jan Choinski,Germany F3,2017-01-23,R16,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/738/ms030:E811,Jan Choinski,Germany F3,2017-01-23,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/238/ms023:DF92,Jan Choinski,U.S.A. F8,2017-02-20,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,True,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/431/ms013:PL56,Jan Choinski,U.S.A. F9,2017-02-27,R16,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/431/ms026:N763,Jan Choinski,U.S.A. F9,2017-02-27,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/452/ms008:CG33,Jan Choinski,U.S.A. F10,2017-03-13,R16,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/452/ms017:WB27,Jan Choinski,U.S.A. F10,2017-03-13,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/454/ms014:KA98,Jan Choinski,U.S.A. F11,2017-03-20,R16,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,True,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/454/ms028:TA04,Jan Choinski,U.S.A. F11,2017-03-20,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/458/ms007:BC68,Jan Choinski,U.S.A. F12,2017-04-03,QF,ITF main draw,2017,2012-18,"Result, no statistics",False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/458/ms015:SQ48,Jan Choinski,U.S.A. F12,2017-04-03,R16,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/458/ms031:MG08,Jan Choinski,U.S.A. F12,2017-04-03,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/683/ms001:DA31,Jan Choinski,Sweden F1,2017-05-08,F,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/683/ms002:E688,Jan Choinski,Sweden F1,2017-05-08,SF,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/683/ms004:F09J,Jan Choinski,Sweden F1,2017-05-08,QF,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/683/ms008:PG94,Jan Choinski,Sweden F1,2017-05-08,R16,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/683/ms017:V691,Jan Choinski,Sweden F1,2017-05-08,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/349/ms025:Z254,Jan Choinski,Sweden F2,2017-05-15,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/7551/ms002:SN44,Jan Choinski,Czech Republic F3,2017-05-29,SF,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/7551/ms005:MI74,Jan Choinski,Czech Republic F3,2017-05-29,QF,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/7551/ms011:LE38,Jan Choinski,Czech Republic F3,2017-05-29,R16,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/7551/ms022:L0B9,Jan Choinski,Czech Republic F3,2017-05-29,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/207/ms002:MQ75,Jan Choinski,Poland F1,2017-06-12,SF,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/207/ms005:KE69,Jan Choinski,Poland F1,2017-06-12,QF,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/207/ms011:CF60,Jan Choinski,Poland F1,2017-06-12,R16,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/207/ms023:LA54,Jan Choinski,Poland F1,2017-06-12,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/214/ms027:FC26,Jan Choinski,Poland F2,2017-06-19,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/256/ms003:E688,Jan Choinski,Poland F3,2017-06-26,SF,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH12:atp:2017/256/ms006:VA08,Jan Choinski,Poland F3,2017-06-26,QF,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
